graha	iic.			127
sWAna	n. sg. acc.			127
jan	pr. [4] md. pl. 3			127
wejas	n. sg. nom.			126
Siras	iic.			126
kq	pr. [8] ac. pl. 3			126
vAyu	iic.			126
Gora	iic.			126
yuRmax	* sg. loc.			126
kAFcana	n. sg. nom.			126
nArAyaNa	iic.			126
bANa	m. pl. i.			126
yojay	ca. opt. ac. sg. 3			126
vqkRa	iic.			125
cawur	m. pl. nom.			125
mawi	f. sg. nom.			125
parAkrama	m. sg. nom.			125
BrAwq	m. sg. nom.			125
SUra	m. pl. nom.			125
SUra	m. sg. nom.			124
manwra	m. sg. nom.			124
viXivaw	adv.			124
eka	m. sg. i.			124
SuBa	iic.			124
SaraNa	n. sg. acc.			124
muni	m. sg. voc.			124
prAh	pft. ac. pl. 3			124
BUmi	iic.			123
vix	m. pl. nom.			123
sama	n. sg. acc.			123
anyonya	m. sg. acc.			123
Sakwi	f. sg. nom.			123
iwas	adv.			123
brahman	n. sg. acc.			123
bANa	iic.			123
ciwwa	iic.	ciw	pp.	122
saw	m. pl. g.	as	ppr. [2] ac.	122
wax	f. pl. g.			122
karman	n. pl. loc.			122
kAFcana	iic.			122
rasa	m. sg. i.			122
kRawra	iic.			122
hari	iic.			122
jan	pft. md. sg. 3			122
vasiRTa	m. sg. nom.			122
kq	opt. [8] md. sg. 3			121
vAkya	iic.	vac	pfp. [1]	121
car	opt. [1] ac. sg. 3			121
aMSa	m. sg. i.			121
ixam	m. pl. nom.			121
xAna	n. sg. i.			121
xiS	f. pl. acc.			121
apara	m. sg. nom.			120
alam	adv.			120
svarNa	iic.			120
kiFca	adv.			120
yaWAvaw	adv.			119
moha	iic.			119
prajA	f. pl. nom.			119
meGa	iic.			119
aXipa	m. sg. nom.			119
pANdava	m. pl. acc.			119
mukwa	m. sg. nom.	muc	pp.	118
praBqwi	adv.			118
puwra	m. pl. acc.			118
BUwa	n. pl. loc.	BU	pp.	118
xqS	pr. ps. pl. 3			118
xA	pr. [3] ac. sg. 3			118
vyaX	pft. ac. sg. 3			118
xqS	pft. ac. pl. 3			118
han	pft. ac. sg. 3			118
xoRa	m. pl. nom.			117
mawa	m. sg. nom.	man	pp.	117
sWAna	iic.			117
xeya	n. sg. nom.	xA	pfp. [1]	117
ixam	n. sg. i.			117
kRip	opt. [6] ac. sg. 3			117
priya	m. sg. nom.			117
BU	imp. [1] ac. sg. 2			117
Xarma	m. sg. g.			117
prawApavaw	m. sg. nom.			117
SreRTa	m. sg. acc.			117
kRaya	m. sg. loc.			116
amla	iic.			116
Sukra	iic.			116
bahu	m. pl. i.			116
agra	iic.			116
yukwa	m. pl. nom.	yuj	pp.	116
cakRus	n. sg. nom.			116
priya	f. sg. voc.			116
bala	m. pl. nom.			116
xroNa	m. sg. acc.			116
asmax	* pl. acc.			116
puwra	m. pl. g.			116
vyAGra	m. sg. voc.			116
yuXiRTira	m. sg. acc.			116
avAp	pr. [5] ac. sg. 3			116
ganXarva	m. pl. nom.			115
xIpwa	iic.	xIp	pp.	115
wejas	iic.			115
katu	iic.			115
mqxu	iic.			115
lifga	n. sg. nom.			115
Xara	m. sg. nom.			115
piwq	m. sg. acc.			115
Suka	m. sg. nom.			115
BUwa	n. pl. acc.	BU	pp.	115
SrI	f. sg. i.			115
ruxXvA	abs.	ruX		115
kara	iic.			114
manas	n. sg. acc.			114
puMs	m. sg. nom.			114
kqwa	n. sg. loc.	kq	pp.	114
BAva	m. sg. nom.			114
aRtan	iic.			114
Xana	n. sg. acc.			114
swrI	f. sg. nom.			114
Barawa	m. sg. nom.			114
prajA	f. pl. acc.			114
rAGava	m. sg. nom.			114
pArWiva	m. sg. voc.			114
piwq	m. pl. nom.			113
karman	n. pl. i.			113
wIkRNa	iic.			113
manxa	iic.			113
sarva	m. pl. i.			113
ukwa	m. pl. nom.	vac	pp.	113
vexa	m. pl. nom.			113
wraya	n. sg. nom.			113
yax	iic.			113
para	f. sg. nom.			112
maxa	iic.			112
mAnava	m. sg. nom.			112
laGu	n. sg. nom.			112
guru	n. sg. nom.			112
SuBa	n. sg. nom.			112
xivya	n. sg. acc.			112
Xarma	m. sg. loc.			112
uBa	m. du. nom.			112
samAcar	opt. [1] ac. sg. 3			112
yogin	m. sg. nom.			111
viSeRa	m. sg. nom.			111
xa	n. sg. nom.			111
sawwva	n. sg. nom.			111
yukwa	n. sg. nom.	yuj	pp.	111
loka	m. pl. g.			111
xqRta	n. sg. nom.	xqS	pp.	111
vix	m. pl. g.			111
pawi	m. sg. acc.			111
paS	impft. [4] ac. sg. 3			111
avAp	opt. [5] ac. sg. 3			111
amqwa	n. sg. nom.	mq	pp.	111
BU	iic.			110
mala	iic.			110
XAwu	iic.			110
ruxra	m. sg. nom.			110
BAva	iic.			110
gqha	iic.			110
qRi	m. pl. g.			110
safKya	n. sg. loc.			110
nanxana	m. sg. voc.			110
xqS	pr. [4] ac. sg. 1			110
mAnasa	m. sg. nom.			109
vraNa	iic.			109
sixXa	m. sg. nom.	siX	pp.	109
bala	n. sg. i.			109
snigXa	n. sg. nom.	snih	pp.	108
agni	m. sg. loc.			108
prAjFa	m. sg. nom.			108
hawa	m. sg. loc.	han	pp.	108
para	m. pl. nom.			108
mAnava	m. pl. nom.			108
pApa	n. sg. nom.			108
viXi	iic.			108
sanxeha	m. sg. nom.			108
gam	pft. ac. pl. 3			108
varjay	ca. opt. ac. sg. 3			108
jala	n. sg. loc.			107
wila	iic.			107
Gna	m. sg. nom.			107
