ja	m. pl. i.			49
gAwra	iic.			49
swamBa	iic.			49
pAwra	iic.			49
aXipawi	m. sg. nom.			49
SaraNa	iic.			49
mAwra	m. sg. nom.			49
qRi	m. sg. voc.			49
sugrIva	iic.			49
saMrakwa	iic.	saMraFj	pp.	49
inxra	m. sg. i.			49
jvalana	iic.			49
Ama	iic.			48
kqw	n. sg. nom.			48
pAka	iic.			48
vimAna	iic.			48
viXi	m. sg. acc.			48
bARpa	iic.			48
nayana	iic.			48
banXa	iic.			48
agra	n. sg. loc.			48
Sabxa	m. sg. i.			48
sakala	iic.			48
jFAna	n. sg. nom.			48
kAraNa	n. sg. abl.			48
SaSin	iic.			48
vAxin	m. sg. nom.			48
ravi	iic.			48
wriMSaw	iic.			48
Xarma	m. sg. acc.			48
sahasra	n. sg. nom.			48
ISa	m. sg. nom.			48
sAman	iic.			48
manas	m. pl. nom.			48
sEnya	iic.			48
karman	m. sg. i.			48
kula	n. sg. loc.			48
bAhya	iic.			47
Axi	n. pl. loc.			47
varXana	m. sg. nom.			47
karman	n. pl. i.			47
SOca	iic.			47
saMskAra	iic.			47
viSAraxa	m. sg. nom.			47
aFjana	iic.			47
kara	m. sg. acc.			47
Agama	iic.			47
niSA	iic.			47
kunxa	iic.			47
apara	iic.			47
kali	iic.			47
vAsa	iic.			47
vega	m. sg. i.			47
BUwa	n. sg. nom.	BU	pp.	47
gawi	iic.			47
aKila	iic.			47
karman	m. sg. nom.			47
jana	m. sg. nom.			47
arWa	n. sg. acc.			47
akRara	iic.			47
iRvAsa	m. pl. nom.			47
maNdala	n. sg. nom.			46
suXA	iic.			46
ja	iic.			46
Carxi	iic.			46
Axi	m. sg. g.			46
kqwa	n. sg. acc.	kq	pp.	46
yOvana	iic.			46
jAla	iic.			46
lakRa	iic.			46
pakRin	iic.			46
upAya	iic.			46
karman	m. pl. g.			46
safKyA	iic.			46
kRuxra	iic.			46
yAwrA	iic.			46
uxyawa	iic.	uxyam	pp.	46
wArA	iic.			46
vawsala	m. sg. nom.			46
ajina	iic.			46
sawwama	m. sg. acc.			46
loka	m. pl. loc.			46
sanXi	iic.			45
viSuxXa	iic.	viSuX	pp.	45
guNa	m. sg. nom.			45
arWa	n. sg. nom.			45
bIja	n. sg. nom.			45
prakASa	iic.			45
binxu	iic.			45
vega	m. sg. nom.			45
XUpa	iic.			45
cIra	iic.			45
sWa	m. pl. nom.			45
AhAra	m. sg. nom.			45
xIna	iic.			45
apsaras	iic.			45
vana	n. sg. acc.			45
raWa	m. pl. acc.			45
sixXi	f. sg. nom.			44
Baya	n. sg. nom.			44
safkalpa	iic.			44
ikRu	iic.			44
rUkRa	iic.			44
vikAra	iic.			44
sWAvara	iic.			44
vAraNa	iic.			44
xakRa	iic.			44
svara	iic.			44
vakwra	iic.			44
yukwa	m. sg. i.	yuj	pp.	44
granWa	iic.			44
koSa	iic.			44
saMyukwa	n. sg. nom.	saMyuj	pp.	44
uwpawwi	iic.			44
vESya	iic.			44
uxaya	m. sg. nom.			44
Sarax	iic.			44
aXika	iic.			44
jAmbUnaxa	iic.			44
mAlA	iic.			44
Awmaka	n. sg. acc.			44
iRu	iic.			44
xAna	n. sg. nom.			44
puwra	m. pl. g.			44
vaXa	m. sg. loc.			44
XqRtaxyumna	m. sg. acc.			44
Bojana	iic.			43
kAnwi	iic.			43
mexas	iic.			43
yAna	iic.			43
sWa	n. sg. acc.			43
aNda	iic.			43
Amaya	iic.			43
kaRAya	iic.			43
Axi	n. pl. acc.			43
SAka	iic.			43
gqhIwa	iic.	grah	pp.	43
agni	m. sg. acc.			43
sama	m. sg. acc.			43
SUnya	iic.			43
paxa	n. sg. nom.			43
prajFA	iic.			43
uxaya	iic.			43
ASin	m. sg. nom.			43
aXyAwma	iic.			43
SrImaw	iic.			43
Basman	n. sg. nom.			43
xIpa	iic.			43
BAva	m. sg. i.			43
vixyAXara	iic.			43
vasuXA	iic.			43
prAjFa	m. sg. nom.			43
piwAmaha	iic.			43
makara	iic.			42
nyaswa	iic.	nyas	pp.	42
Svan	iic.			42
priya	m. sg. nom.			42
saMyoga	iic.			42
krama	m. sg. i.			42
kUrma	iic.			42
cewas	m. pl. nom.			42
anwara	n. sg. nom.			42
prasAxa	iic.			42
vata	iic.			42
Ka	iic.			42
viGna	iic.			42
